planename,crosstime,counter%,time%,distance%,counter,time,distance,latitude,longitude,altitude,type,sectorname,,,
FLT0523,28540, , , , , , ,35.540547,139.821797,0,B738,begin
FLT0523,28540, , , , , , ,35.540547,139.821797,0,B738,'T03-1'
FLT0523,28628, , , , , , ,35.513519,139.88016,4370,B738,'T12-1', 'T13'
FLT0523,28636, , , , , , ,35.508558,139.885895,4540,B738,'T13', 'T12-1'
FLT0523,29125, , , , , , ,35.439765,139.095891,27190,B738,'T12-3', 'T12-1'
FLT0523,29405, , , , , , ,35.366011,138.446146,28000,B738,'T12-1'
FLT0523,29838, , , , , , ,35.240032,137.441298,27977,B738,'T26-1'
FLT0523,30317, , , , , , ,35.082218,136.30583,28000,B738,'T26-2', 'T26-1'
FLT0523,30436, , , , , , ,35.043539,136.029537,27994,B738,'T22-1'
FLT0523,31167, , , , , , ,34.729738,134.321214,28000,B738,'T21-1'
FLT0523,31529, , , , , , ,34.505005,133.513014,22560,B738,'T23-1'
FLT0523,31710, , , , , , ,34.312427,133.196554,13376,B738,
FLT0523,31719, , , , , , ,34.303379,133.180501,12976,B738,'F01-1'
FLT0523,32013, , , , , , ,34.070931,132.812696,6982,B738,'F02-1'
FLT0523,32509, , , , , , ,33.83899,132.668553,89,B738,end
FLT0520,28489, , , , , , ,34.441216,135.25895,1175,A320,begin
FLT0520,28489, , , , , , ,34.441216,135.25895,1175,A320,'T26-1'
FLT0520,28605, , , , , , ,34.533839,135.27634,5359,A320,'T22-1'
FLT0520,28690, , , , , , ,34.501552,135.157984,10440,A320,'T26-1'
FLT0520,28822, , , , , , ,34.337138,135.040507,16279,A320,'T23-1'
FLT0520,28861, , , , , , ,34.285659,135.014553,18083,A320,'T24-1'
FLT0520,29219, , , , , , ,34.041681,135.811882,27692,A320,'T17'
FLT0520,29714, , , , , , ,33.714175,137.045252,31000,A320,'T09-1'
FLT0520,30225, , , , , , ,33.911475,138.328484,31022,A320,'T10-1'
FLT0520,30669, , , , , , ,34.201113,139.376901,0,A320,'T10-1', 'T15'
FLT0520,30757, , , , , , ,34.260846,139.586952,31000,A320,'T09-3', 'T09-1'
FLT0520,30996, , , , , , ,34.44923,140.128744,26810,A320,'T14', 'T09-1'
FLT0520,31068, , , , , , ,34.525019,140.275617,23680,A320,'T10-1', 'T15'
FLT0520,31683, , , , , , ,35.350006,140.578749,7450,A320,'T04-1'
FLT0520,31747, , , , , , ,35.425918,140.576786,6500,A320,'T04-1', 'T06'
FLT0520,32179, , , , , , ,35.770028,140.403856,490,A320,end
